date,Close,negative,neutral,positive,total,positive_ratio,positive_ratio_ma,target,positive_ratio_ma_shift1,return_next,pos_ratio_lag1,close_lag1,close_lag2,return_today,return_lag1,return_ma3,pos_ratio_diff,sentiment_change_rate,close_ma5,close_std5,price_zscore,pred_prob,signal,strategy_return,cum_strategy,cum_hold
2024-05-10,179900,11.0,52.0,7.0,70.0,0.1,0.1593426359664622,1,0.15648549310931933,0.021678710394663625,0.15648549310931933,175400.0,178000.0,0.025655644241733278,-0.014606741573033655,0.0007134055666266903,0.0028571428571428636,0.018258196337387567,177220.0,2869.1462144686875,0.9340757841078817,,0,0.0,1.0,1.3706189410887397
2024-05-13,183800,12.0,48.0,10.0,70.0,0.14285714285714285,0.09252341505316461,1,0.1593426359664622,0.008161044613710589,0.1593426359664622,179900.0,175400.0,0.021678710394663625,0.025655644241733278,0.010909204354454416,-0.06681922091329759,-0.41934301204456936,179340.0,3065.6157619636547,1.454846382034252,,0,0.0,1.0,1.3818046234153616
2024-05-14,185300,4.0,36.0,7.0,47.0,0.14893617021276595,0.10367627626466211,1,0.09252341505316461,0.04155423637344846,0.09252341505316461,183800.0,179900.0,0.008161044613710589,0.021678710394663625,0.018498466416702497,0.0111528612114975,0.12054095933541786,180480.0,4078.8478765455325,1.181706243009525,,0,0.0,1.0,1.4392244593586874
2024-05-16,193000,15.0,111.0,17.0,143.0,0.11888111888111888,0.10424600728552096,0,0.10367627626466211,-0.016062176165803077,0.10367627626466211,185300.0,183800.0,0.04155423637344846,0.008161044613710589,0.023797997127274224,0.0005697310208588463,0.005495288231653461,183480.0,6560.259141223005,1.451162186593931,,0,-0.0,1.0,1.4161073825503354
2024-05-17,189900,7.0,65.0,3.0,75.0,0.04,0.09567457871409239,1,0.10424600728552096,0.0010531858873090716,0.10424600728552096,193000.0,185300.0,-0.016062176165803077,0.04155423637344846,0.011217701607118657,-0.008571428571428563,-0.08222308743156126,186380.0,5148.494925704016,0.6836949537283787,,0,0.0,1.0,1.4175988068605516
2024-05-20,190100,14.0,53.0,4.0,71.0,0.056338028169014086,0.08051604186223774,1,0.09567457871409239,0.009994739610731163,0.09567457871409239,189900.0,193000.0,0.0010531858873090716,-0.016062176165803077,0.008848415364984819,-0.015158536851854656,-0.15843850117337255,188420.0,3777.1682514815247,0.4447776450892943,,0,0.0,1.0,1.431767337807606
2024-05-21,192000,13.0,43.0,6.0,62.0,0.0967741935483871,0.07306433091018362,1,0.08051604186223774,0.02968750000000009,0.08051604186223774,190100.0,189900.0,0.009994739610731163,0.0010531858873090716,-0.001671416889254281,-0.007451710952054116,-0.09254939487467517,190060.0,2961.925049693189,0.6549794364988928,,0,0.0,1.0,1.4742729306487694
2024-05-22,197700,18.0,117.0,13.0,148.0,0.08783783783783784,0.08051055264211963,1,0.07306433091018362,0.01163378856853825,0.07306433091018362,192000.0,190100.0,0.02968750000000009,0.009994739610731163,0.01357847516601344,0.007446221731936015,0.10191322686701243,192540.0,3164.332473050201,1.6306756777128768,,0,0.0,1.0,1.4914243102162565
2024-05-23,200000,38.0,275.0,42.0,355.0,0.11830985915492957,0.08042894410980687,0,0.08051055264211963,-0.007000000000000006,0.08051055264211963,197700.0,192000.0,0.01163378856853825,0.02968750000000009,0.017105342726423167,-8.160853231276022e-05,-0.0010136377112640593,193940.0,4628.49867667692,1.3092798385222488,,0,-0.0,1.0,1.4809843400447427
2024-05-24,198600,29.0,168.0,9.0,206.0,0.043689320388349516,0.08095598987957109,1,0.08042894410980687,0.01460221550855989,0.08042894410980687,200000.0,197700.0,-0.007000000000000006,0.01163378856853825,0.01144042952284611,0.0005270457697642145,0.006552936577715718,195680.0,4357.407486109143,0.6701232348153313,,0,0.0,1.0,1.5026099925428784
2024-05-27,201500,22.0,165.0,14.0,201.0,0.06965174129353234,0.08195290851863482,1,0.08095598987957109,0.00496277915632759,0.08095598987957109,198600.0,200000.0,0.01460221550855989,-0.007000000000000006,0.006412001359032711,0.000996918639063732,0.01231432832266921,197960.0,3629.4627701630993,0.9753509607817029,,0,0.0,1.0,1.5100671140939597
2024-05-28,202500,32.0,102.0,11.0,145.0,0.07586206896551724,0.07896546214965341,0,0.08195290851863482,0.0,0.08195290851863482,201500.0,198600.0,0.00496277915632759,0.01460221550855989,0.004188331554962492,-0.0029874463689814057,-0.0364532073721594,200060.0,1983.1792657246092,1.230347675659305,,0,0.0,1.0,1.5100671140939597
2024-05-29,202500,28.0,180.0,21.0,229.0,0.09170305676855896,0.07951763628261357,0,0.07896546214965341,-0.03358024691358019,0.07896546214965341,202500.0,201500.0,0.0,0.00496277915632759,0.006521664888295827,0.0005521741329601593,0.006992603068841641,201020.0,1696.1721610732798,0.8725529365270955,,0,-0.0,1.0,1.4593586875466071
2024-05-30,195700,40.0,181.0,10.0,231.0,0.04329004329004329,0.06880051973048697,0,0.07951763628261357,-0.03321410321921303,0.07951763628261357,202500.0,202500.0,-0.03358024691358019,0.0,-0.0095391559190842,-0.010717116552126607,-0.1347765986659476,200160.0,2961.0808837314794,-1.506206745146259,,0,-0.0,1.0,1.4108873974645788
2024-05-31,189200,62.0,288.0,25.0,375.0,0.06666666666666667,0.07208299777024656,1,0.06880051973048697,0.026427061310782207,0.06880051973048697,195700.0,202500.0,-0.03321410321921303,-0.03358024691358019,-0.02226478337759774,0.00328247803975959,0.047710076211896046,198280.0,5811.368169372854,-1.5624547843747933,,0,0.0,1.0,1.4481730052199853
2024-06-03,194200,16.0,78.0,7.0,101.0,0.06930693069306931,0.06167848590064149,0,0.07208299777024656,-0.004634397528321288,0.07208299777024656,189200.0,195700.0,0.026427061310782207,-0.03321410321921303,-0.013455762940670338,-0.010404511869605067,-0.1443407209945381,196820.0,5716.379973374758,-0.4583320234489661,,0,-0.0,1.0,1.4414615958240122
2024-06-04,193300,31.0,141.0,15.0,187.0,0.08021390374331551,0.0623001765831841,1,0.06167848590064149,0.0020693222969476732,0.06167848590064149,194200.0,189200.0,-0.004634397528321288,0.026427061310782207,-0.0038071464789173706,0.0006216906825426069,0.010079538650545006,194980.0,4845.307007816946,-0.3467272553193537,,0,0.0,1.0,1.4444444444444446
2024-06-05,193700,52.0,142.0,15.0,209.0,0.07177033492822966,0.05945264489170848,1,0.0623001765831841,0.07124419204956123,0.0623001765831841,193300.0,194200.0,0.0020693222969476732,-0.004634397528321288,0.007953995359802865,-0.00284753169147562,-0.04570663917258011,193220.0,2424.252462100431,0.19799918016134194,,0,0.0,1.0,1.5473527218493663
2024-06-07,207500,15.0,138.0,5.0,158.0,0.03164556962025317,0.07332799577096152,1,0.05945264489170848,0.002409638554216942,0.05945264489170848,193700.0,193300.0,0.07124419204956123,0.0020693222969476732,0.02289303893939587,0.013875350879253047,0.23338492180670278,195580.0,6953.9197579494685,1.7141411484326503,,0,0.0,1.0,1.5510812826249072
2024-06-10,208000,16.0,77.0,10.0,103.0,0.0970873786407767,0.09316964706507844,1,0.07332799577096152,0.02163461538461542,0.07332799577096152,207500.0,193700.0,0.002409638554216942,0.07124419204956123,0.025241050966908613,0.019841651294116913,0.27058766689999136,199340.0,7685.896174162126,1.126739134092462,,0,0.0,1.0,1.584638329604773
2024-06-11,212500,13.0,100.0,11.0,124.0,0.08870967741935484,0.09438332901879834,1,0.09316964706507844,0.0117647058823529,0.09316964706507844,208000.0,207500.0,0.02163461538461542,0.002409638554216942,0.03176281532946453,0.0012136819537199028,0.013026580994475179,203000.0,8889.319434017432,1.0686982361828095,,0,0.0,1.0,1.6032811334824761
2024-06-12,215000,15.0,85.0,8.0,108.0,0.07407407407407407,0.09471243461106184,1,0.09438332901879834,0.032558139534883734,0.09438332901879834,212500.0,208000.0,0.0117647058823529,0.02163461538461542,0.011936319940395087,0.00032910559226349834,0.003486903838684885,207340.0,8243.360965043325,0.9292326312632534,,0,0.0,1.0,1.655480984340045
2024-06-13,222000,17.0,165.0,15.0,197.0,0.07614213197969544,0.0805272253951286,0,0.09471243461106184,-0.0045045045045044585,0.09471243461106184,215000.0,212500.0,0.032558139534883734,0.0117647058823529,0.021985820267284018,-0.014185209215933234,-0.14977135023700983,213000.0,5926.634795564849,1.518568346194552,,0,-0.0,1.0,1.6480238627889638
2024-06-14,221000,20.0,90.0,11.0,121.0,0.09090909090909091,0.08899344272210542,1,0.0805272253951286,0.009049773755656076,0.0805272253951286,222000.0,215000.0,-0.0045045045045044585,0.032558139534883734,0.013272780304244058,0.008466217326976819,0.10513484458746758,215700.0,5869.412236331676,0.9029864978971809,,0,0.0,1.0,1.6629381058911263
2024-06-17,223000,20.0,68.0,8.0,96.0,0.08333333333333333,0.07583076664843971,1,0.08899344272210542,0.05156950672645744,0.08899344272210542,221000.0,222000.0,0.009049773755656076,-0.0045045045045044585,0.01236780292867845,-0.01316267607366571,-0.1479061341043747,218700.0,4658.3258795408465,0.9230784000933474,,0,0.0,1.0,1.7486950037285611
2024-06-18,234500,15.0,151.0,14.0,180.0,0.07777777777777778,0.07426906669964299,0,0.07583076664843971,-0.004264392324093813,0.07583076664843971,223000.0,221000.0,0.05156950672645744,0.009049773755656076,0.018704925325869686,-0.0015616999487967215,-0.02059454252964299,223100.0,7092.249290598857,1.60738850721326,,0,-0.0,1.0,1.7412378821774799
2024-06-19,233500,43.0,209.0,28.0,280.0,0.1,0.0779727704033467,1,0.07426906669964299,0.017130620985010614,0.07426906669964299,234500.0,223000.0,-0.004264392324093813,0.05156950672645744,0.0187849627193399,0.003703703703703709,0.049868725544675696,226800.0,6620.0453170654355,1.0120776639894675,,0,0.0,1.0,1.7710663683818049
2024-06-20,237500,21.0,102.0,14.0,137.0,0.10218978102189781,0.08169386312366132,0,0.0779727704033467,-0.01473684210526316,0.0779727704033467,233500.0,234500.0,0.017130620985010614,-0.004264392324093813,0.02147857846245808,0.0037210927203146227,0.047722976893930014,229900.0,7394.254526319743,1.027825046182534,,0,-0.0,1.0,1.7449664429530203
2024-06-21,234000,38.0,142.0,16.0,196.0,0.08163265306122448,0.08036865771682325,0,0.08169386312366132,-0.047008547008547064,0.08169386312366132,237500.0,233500.0,-0.01473684210526316,0.017130620985010614,-0.0006235378147821194,-0.001325205406838073,-0.016221602898519927,232500.0,5533.985905294664,0.27105237087157535,,0,-0.0,1.0,1.6629381058911261
2024-06-24,223000,52.0,246.0,15.0,313.0,0.04792332268370607,0.08350336207780087,1,0.08036865771682325,0.008968609865470878,0.08036865771682325,234000.0,237500.0,-0.047008547008547064,-0.01473684210526316,-0.014871589376266536,0.003134704360977625,0.039004065142193456,232500.0,5533.985905294664,-1.7166650155199772,,0,0.0,1.0,1.6778523489932888
2024-06-25,225000,79.0,251.0,28.0,358.0,0.0782122905027933,0.08356543532423166,1,0.08350336207780087,0.05333333333333323,0.08350336207780087,223000.0,234000.0,0.008968609865470878,-0.047008547008547064,-0.01759225974944645,6.207324643078826e-05,0.0007433622417856167,230600.0,6258.993529314437,-0.8947125402466076,,0,0.0,1.0,1.767337807606264
2024-06-26,237000,26.0,167.0,25.0,218.0,0.11467889908256881,0.08566242090745578,0,0.08356543532423166,-0.002109704641350185,0.08356543532423166,225000.0,223000.0,0.05333333333333323,0.008968609865470878,0.005097798730085683,0.0020969855832241174,0.025093934772048687,231300.0,6833.7398253079555,0.8340967238598574,,0,-0.0,1.0,1.7636092468307234
2024-06-27,236500,40.0,213.0,25.0,278.0,0.08992805755395683,0.08391074612632135,0,0.08566242090745578,0.0,0.08566242090745578,237000.0,225000.0,-0.002109704641350185,0.05333333333333323,0.020064079519151307,-0.0017516747811344296,-0.020448578998564892,231100.0,6618.1568431097185,0.8159371450409243,,0,0.0,1.0,1.7636092468307234
2024-06-28,236500,11.0,59.0,8.0,78.0,0.10256410256410256,0.08690095319816107,0,0.08391074612632135,-0.0042283298097252064,0.08391074612632135,236500.0,237000.0,0.0,-0.002109704641350185,0.017074542897327682,0.0029902070718397233,0.03563556767017895,231600.0,6976.74709302265,0.7023330406946273,,0,-0.0,1.0,1.756152125279642
2024-07-01,235500,23.0,90.0,9.0,122.0,0.07377049180327869,0.08672530917005804,0,0.08690095319816107,-0.014861995753715496,0.08690095319816107,236500.0,236500.0,-0.0042283298097252064,0.0,-0.0021126781503584637,-0.00017564402810303636,-0.002021197945924924,234100.0,5116.150896914593,0.27364321893717025,,0,-0.0,1.0,1.7300521998508573
2024-07-02,232000,13.0,61.0,8.0,82.0,0.0975609756097561,0.0863768771143089,1,0.08672530917005804,0.01724137931034475,0.08672530917005804,235500.0,236500.0,-0.014861995753715496,-0.0042283298097252064,-0.006363441854480234,-0.00034843205574913716,-0.00401765135326182,235500.0,2031.00960115899,-1.7232808737106582,,0,0.0,1.0,1.7598806860551823
2024-07-03,236000,29.0,111.0,16.0,156.0,0.10256410256410256,0.09418270281150841,0,0.0863768771143089,-0.025423728813559365,0.0863768771143089,232000.0,235500.0,0.01724137931034475,-0.014861995753715496,-0.0006163154176986504,0.007805825697199509,0.09036939002633182,235300.0,1890.7670401189037,0.37022011974356156,,0,-0.0,1.0,1.7151379567486946
2024-07-04,230000,70.0,265.0,28.0,363.0,0.07713498622589532,0.09402880220052298,1,0.09418270281150841,0.026086956521739202,0.09418270281150841,236000.0,232000.0,-0.025423728813559365,0.01724137931034475,-0.007681448418976704,-0.0001539006109854274,-0.0016340644979517815,234000.0,2850.438562747845,-1.4032928308912467,,0,0.0,1.0,1.7598806860551823
2024-07-05,236000,25.0,121.0,23.0,169.0,0.13609467455621302,0.09708819869675787,0,0.09402880220052298,-0.010593220338983023,0.09402880220052298,230000.0,236000.0,0.026086956521739202,-0.025423728813559365,0.005968202339508196,0.0030593964962348924,0.03253680175262175,233900.0,2747.726332806817,0.764268251509181,,0,-0.0,1.0,1.7412378821774792
2024-07-08,233500,13.0,63.0,18.0,94.0,0.19148936170212766,0.16396386682559788,1,0.09708819869675787,0.021413276231263323,0.09708819869675787,236000.0,230000.0,-0.010593220338983023,0.026086956521739202,-0.003309997543601062,0.06687566812884001,0.6888135636105197,233500.0,2598.076211353316,0.0,,0,0.0,1.0,1.7785234899328854
2024-07-09,238500,16.0,117.0,15.0,148.0,0.10135135135135136,0.1645053490743972,1,0.16396386682559788,0.002096436058700135,0.16396386682559788,233500.0,236000.0,0.021413276231263323,-0.010593220338983023,0.012302337471339833,0.0005414822487993243,0.0033024486387314145,234800.0,3213.2538026119255,1.1514807815655328,,0,0.0,1.0,1.7822520507084259
2024-07-10,239000,12.0,99.0,25.0,136.0,0.18382352941176472,0.17611383862406324,1,0.1645053490743972,0.008368200836819994,0.1645053490743972,238500.0,233500.0,0.002096436058700135,0.021413276231263323,0.0043054973169934785,0.011608489549666035,0.07056603092228997,235400.0,3731.621631409058,0.9647280339728983,,0,0.0,1.0,1.7971662938105883
2024-07-11,241000,23.0,163.0,24.0,210.0,0.11428571428571428,0.18142108548975164,0,0.17611383862406324,-0.03319502074688796,0.17611383862406324,239000.0,238500.0,0.008368200836819994,0.002096436058700135,0.01062597104226115,0.0053072468656883975,0.030135319899632584,237600.0,2902.5850547399987,1.1713696363342427,,0,-0.0,1.0,1.7375093214019381
2024-07-12,233000,29.0,141.0,15.0,185.0,0.08108108108108109,0.17356200070758998,0,0.18142108548975164,-0.012875536480686733,0.18142108548975164,241000.0,239000.0,-0.03319502074688796,0.008368200836819994,-0.00757679461712261,-0.007859084782161657,-0.043319577550458455,237000.0,3553.167600887974,-1.125756071568467,,0,-0.0,1.0,1.7151379567486942
2024-07-15,230000,23.0,100.0,9.0,132.0,0.06818181818181818,0.12493284941780469,1,0.17356200070758998,0.01304347826086949,0.17356200070758998,233000.0,241000.0,-0.012875536480686733,-0.03319502074688796,-0.012567452130251566,-0.04862915128978529,-0.2801831685019214,236300.0,4604.345773288535,-1.3682725647036684,,0,0.0,1.0,1.737509321401938
2024-07-16,233000,13.0,90.0,14.0,117.0,0.11965811965811966,0.1275481020330573,0,0.12493284941780469,-0.05364806866952787,0.12493284941780469,230000.0,233000.0,0.01304347826086949,-0.012875536480686733,-0.011009026322235068,0.002615252615252611,0.020933266370212866,235200.0,4604.345773288535,-0.47780946703937627,,0,-0.0,1.0,1.6442953020134219
2024-07-17,220500,83.0,299.0,28.0,410.0,0.06829268292682927,0.11104369539235225,0,0.1275481020330573,-0.03628117913832196,0.1275481020330573,233000.0,230000.0,-0.05364806866952787,0.01304347826086949,-0.01782670896311504,-0.016504406640705058,-0.12939750868599775,231500.0,7382.4115301167,-1.490028015252912,,0,-0.0,1.0,1.5846383296047717
2024-07-18,212500,69.0,350.0,39.0,458.0,0.0851528384279476,0.10688185598409985,0,0.11104369539235225,-0.014117647058823568,0.11104369539235225,220500.0,233000.0,-0.03628117913832196,-0.05364806866952787,-0.02562858984899345,-0.004161839408252391,-0.037479294916719974,225800.0,9031.887953246542,-1.4725603405231873,,0,-0.0,1.0,1.5622669649515277
2024-07-19,209500,36.0,205.0,33.0,274.0,0.12043795620437957,0.11250426671599965,0,0.10688185598409985,-0.021479713603818618,0.10688185598409985,212500.0,220500.0,-0.014117647058823568,-0.03628117913832196,-0.034682298288891134,0.005622410731899799,0.05260397735548494,221100.0,10364.603224436525,-1.11919383200804,,0,-0.0,1.0,1.528709917971662
2024-07-22,205000,43.0,224.0,19.0,286.0,0.06643356643356643,0.10676755318930671,0,0.11250426671599965,0.0,0.11250426671599965,209500.0,212500.0,-0.021479713603818618,-0.014117647058823568,-0.023959513266988048,-0.005736713526692944,-0.050991075220057414,216100.0,11007.951671405539,-1.0083619851669197,,0,0.0,1.0,1.528709917971662
2024-07-23,205000,43.0,222.0,23.0,288.0,0.0798611111111111,0.10108226625401977,1,0.10676755318930671,0.017073170731707332,0.10676755318930671,205000.0,209500.0,0.0,-0.021479713603818618,-0.011865786887547395,-0.005685286935286943,-0.0532492013299819,210500.0,6432.340165134304,-0.8550542817701189,,0,0.0,1.0,1.5548098434004465
2024-07-24,208500,44.0,230.0,57.0,331.0,0.17220543806646527,0.11592694555968205,0,0.10108226625401977,-0.08872901678657075,0.10108226625401977,205000.0,205000.0,0.017073170731707332,0.0,-0.0014688476240370951,0.014844679305662287,0.1468574049216269,208100.0,3189.827581547316,0.12539862728441536,,0,-0.0,1.0,1.4168530947054427
2024-07-25,190000,273.0,1346.0,136.0,1755.0,0.07749287749287749,0.11483266542610061,1,0.11592694555968205,0.0094736842105263,0.11592694555968205,208500.0,205000.0,-0.08872901678657075,0.017073170731707332,-0.023885282018287806,-0.0010942801335814406,-0.00943939416585493,203600.0,7869.243928103894,-1.7282473544160346,,0,0.0,1.0,1.430275913497389
2024-07-26,191800,76.0,511.0,64.0,651.0,0.09831029185867896,0.11167157051957195,1,0.11483266542610061,0.019812304483837417,0.11483266542610061,190000.0,208500.0,0.0094736842105263,-0.08872901678657075,-0.020727387281445703,-0.003161094906528661,-0.027527837090596363,200060.0,8506.938344669015,-0.970972124792257,,0,0.0,1.0,1.458612975391498
2024-07-29,195600,16.0,126.0,19.0,161.0,0.11801242236024845,0.10995884687477483,0,0.11167157051957195,-0.03425357873210633,0.11167157051957195,191800.0,190000.0,0.019812304483837417,0.0094736842105263,-0.019814342697402343,-0.0017127236447971178,-0.015337150152257784,198180.0,8174.472460042911,-0.3156166972989541,,0,-0.0,1.0,1.4086502609992535
2024-07-30,188900,80.0,364.0,45.0,489.0,0.09202453987730061,0.11169647955565906,1,0.10995884687477483,0.030174695606140833,0.10995884687477483,195600.0,191800.0,-0.03425357873210633,0.019812304483837417,-0.001655863345914203,0.0017376326808842268,0.0158025727830986,194960.0,7985.17376141559,-0.7589064660410971,,0,0.0,1.0,1.4511558538404168
2024-07-31,194600,84.0,381.0,50.0,515.0,0.0970873786407767,0.1009653282091321,0,0.11169647955565906,-0.0066803699897225455,0.11169647955565906,188900.0,195600.0,0.030174695606140833,-0.03425357873210633,0.005244473785957308,-0.010731151346526968,-0.09607421280613926,192180.0,2881.319142337412,0.8398930769039433,,0,-0.0,1.0,1.4414615958240111
2024-08-01,193300,61.0,465.0,47.0,573.0,0.08202443280977312,0.1016126932544029,0,0.1009653282091321,-0.10398344542162441,0.1009653282091321,194600.0,188900.0,-0.0066803699897225455,0.030174695606140833,-0.0035864177052293464,0.0006473650452708118,0.006411755963689814,192840.0,2623.5472170326952,0.17533513291225336,,0,-0.0,1.0,1.2915734526472775
2024-08-02,173200,339.0,1784.0,87.0,2210.0,0.03936651583710407,0.09319215382274935,0,0.1016126932544029,-0.09872979214780597,0.1016126932544029,193300.0,194600.0,-0.10398344542162441,-0.0066803699897225455,-0.026829706601735375,-0.008420539431653551,-0.08286897199517629,189120.0,9259.967602535118,-1.719228477175401,,0,-0.0,1.0,1.1640566741237877
2024-08-05,156100,272.0,1455.0,75.0,1802.0,0.041620421753607105,0.06516299490925835,1,0.09319215382274935,0.04868673926969902,0.09319215382274935,173200.0,193300.0,-0.09872979214780597,-0.10398344542162441,-0.06979786918638431,-0.028029158913491004,-0.3007673689654412,181220.0,16426.107268613585,-1.529272857483306,,0,0.0,1.0,1.2207307979120054
2024-08-06,163700,96.0,614.0,42.0,752.0,0.05585106382978723,0.0599953554738993,1,0.06516299490925835,0.03420891875381793,0.06516299490925835,156100.0,173200.0,0.04868673926969902,-0.09872979214780597,-0.051342166099910456,-0.005167639435359049,-0.0793032831372339,176180.0,17322.153445804594,-0.720464695053411,,0,0.0,1.0,1.2624906785980605
2024-08-07,169300,91.0,541.0,46.0,678.0,0.06784660766961652,0.05581810247801928,0,0.0599953554738993,-0.03484937979917302,0.0599953554738993,163700.0,156100.0,0.03420891875381793,0.04868673926969902,-0.005278044708096341,-0.004177252995880024,-0.0696262729487005,171120.0,13966.45982344846,-0.1303121924243379,,0,-0.0,1.0,1.218493661446681
2024-08-08,163400,53.0,403.0,26.0,482.0,0.05394190871369295,0.05180631332143639,1,0.05581810247801928,0.049571603427172484,0.05581810247801928,169300.0,163700.0,-0.03484937979917302,0.03420891875381793,0.01601542607478131,-0.004011789156582887,-0.0718725463332025,165140.0,6501.768990051862,-0.2676194744326222,,0,0.0,1.0,1.2788963460104392
2024-08-09,171500,35.0,260.0,24.0,319.0,0.07523510971786834,0.05693039816154557,1,0.05180631332143639,0.03206997084548102,0.05180631332143639,163400.0,169300.0,0.049571603427172484,-0.03484937979917302,0.016310380793939133,0.005124084840109178,0.09890850191011258,164800.0,6000.0,1.1166666666666667,,0,0.0,1.0,1.3199105145413863
2024-08-12,177000,26.0,188.0,26.0,240.0,0.10833333333333334,0.08794199831093986,1,0.05693039816154557,0.027683615819209084,0.05693039816154557,171500.0,163400.0,0.03206997084548102,0.049571603427172484,0.015597398157826828,0.031011600149394296,0.5447283200338042,168980.0,5696.226821326552,1.4079495517933538,,0,0.0,1.0,1.3564504101416845
2024-08-13,181900,11.0,127.0,9.0,147.0,0.061224489795918366,0.08870963059181573,1,0.08794199831093986,0.02638812534359536,0.08794199831093986,177000.0,171500.0,0.027683615819209084,0.03206997084548102,0.036441730030620866,0.0007676322808758684,0.008728847372352355,172620.0,7116.670569866221,1.3039805494571945,,0,0.0,1.0,1.3922445935868746
2024-08-14,186700,28.0,180.0,28.0,236.0,0.11864406779661017,0.0959664106099577,1,0.08870963059181573,0.06963042313872525,0.08870963059181573,181900.0,177000.0,0.02638812534359536,0.027683615819209084,0.02871390400276182,0.0072567800181419645,0.08180374520476774,176100.0,9072.761431890514,1.168332274531245,,0,0.0,1.0,1.4891871737509312
2024-08-16,199700,27.0,354.0,38.0,419.0,0.09069212410501193,0.11351004321768567,0,0.0959664106099577,-0.029043565348021994,0.0959664106099577,186700.0,181900.0,0.06963042313872525,0.02638812534359536,0.041234054767176564,0.01754363260772797,0.18281013634063759,183360.0,10740.018621957784,1.5214126320594221,,0,-0.0,1.0,1.44593586875466
2024-08-19,193900,28.0,180.0,14.0,222.0,0.06306306306306306,0.09276083314959015,1,0.11351004321768567,0.029912325941206852,0.11351004321768567,199700.0,186700.0,-0.029043565348021994,0.06963042313872525,0.02232499437809954,-0.02074921006809552,-0.18279624850730958,187840.0,9103.186255372346,0.6657009787560508,,0,0.0,1.0,1.4891871737509315
2024-08-20,199700,17.0,253.0,22.0,292.0,0.07534246575342465,0.09477768685780533,0,0.09276083314959015,-0.0355533299949925,0.09276083314959015,193900.0,199700.0,0.029912325941206852,-0.029043565348021994,0.023499727910636703,0.00201685370821518,0.021742513944034147,192380.0,7930.447654451797,0.923024817633199,,0,-0.0,1.0,1.4362416107382543
2024-08-21,192600,38.0,229.0,16.0,283.0,0.05653710247349823,0.08590526324021792,0,0.09477768685780533,-0.007788161993769416,0.09477768685780533,199700.0,193900.0,-0.0355533299949925,0.029912325941206852,-0.01156152313393588,-0.008872423617587402,-0.09361300018746688,194520.0,5451.788697299264,-0.35217799269277256,,0,-0.0,1.0,1.4250559284116324
2024-08-22,191100,22.0,127.0,14.0,163.0,0.08588957055214724,0.07513372723614678,0,0.08590526324021792,-0.02930402930402931,0.08590526324021792,192600.0,199700.0,-0.007788161993769416,-0.0355533299949925,-0.004476388682518355,-0.010771536004071144,-0.12538854544861322,195400.0,4048.4564959994323,-1.0621331868698938,,0,-0.0,1.0,1.3832960477255773
2024-08-23,185500,36.0,296.0,15.0,347.0,0.043227665706051875,0.06835309032200963,0,0.07513372723614678,-0.03180592991913744,0.07513372723614678,191100.0,192600.0,-0.02930402930402931,-0.007788161993769416,-0.024215173764263742,-0.0067806369141371475,-0.09024757806604577,192560.0,5117.421225578368,-1.3796011093853395,,0,-0.0,1.0,1.3392990305741979
2024-08-26,179600,71.0,431.0,30.0,532.0,0.05639097744360902,0.07490767517159669,0,0.06835309032200963,-0.025612472160356337,0.06835309032200963,185500.0,191100.0,-0.03180592991913744,-0.02930402930402931,-0.02296604040564539,0.006554584849587056,0.09589302866495975,189700.0,7583.205127121381,-1.331890649229214,,0,-0.0,1.0,1.304996271439224
2024-08-27,175000,83.0,436.0,28.0,547.0,0.051188299817184646,0.07145708003784812,1,0.07490767517159669,0.024571428571428466,0.07490767517159669,179600.0,185500.0,-0.025612472160356337,-0.03180592991913744,-0.02890747712784103,-0.0034505951337485685,-0.04606464058381243,184760.0,7484.85136792976,-1.3039671090622504,,0,0.0,1.0,1.3370618941088734
2024-08-28,179300,58.0,376.0,30.0,464.0,0.06465517241379311,0.0726168043150331,0,0.07145708003784812,-0.053541550474065835,0.07145708003784812,175000.0,179600.0,0.024571428571428466,-0.025612472160356337,-0.010948991169355105,0.0011597242771849842,0.016229662289177327,182100.0,6266.179059043877,-0.44684327939189744,,0,-0.0,1.0,1.2654735272184932
2024-08-29,169700,230.0,865.0,89.0,1184.0,0.07516891891891891,0.07108528265314333,1,0.0726168043150331,0.023571007660577514,0.0726168043150331,179300.0,175000.0,-0.053541550474065835,0.024571428571428466,-0.018194198020997903,-0.0015315216618897731,-0.02109045800536169,177820.0,5878.520221960625,-1.3813000029609133,,0,0.0,1.0,1.2953020134228184
2024-08-30,173700,58.0,348.0,32.0,438.0,0.0730593607305936,0.07534695337093501,1,0.07108528265314333,0.0017271157167531026,0.07108528265314333,169700.0,179300.0,0.023571007660577514,-0.053541550474065835,-0.001799704747353285,0.004261670717791682,0.059951519621667115,175460.0,4134.368150032118,-0.4256998738698022,,0,0.0,1.0,1.2975391498881428
2024-09-02,174000,27.0,170.0,13.0,210.0,0.06190476190476191,0.07692953305024727,0,0.07534695337093501,-0.03275862068965518,0.07534695337093501,173700.0,169700.0,0.0017271157167531026,0.023571007660577514,-0.00941447569891174,0.0015825796793122598,0.021003897417340545,174340.0,3431.1805548528046,-0.09909125869786406,,0,-0.0,1.0,1.2550335570469795
